X,Y,item,pagerank, chosen 
-19.435991,31.501558,injection well,0.00016548475561539854,0.0
-60.544903,-11.039408,system of rice intensification,0.00016548475561539854,0.0
22.778645,49.04698,star polyhedron,0.00016548475561539854,0.0
51.36254,30.440603,conservation and restoration of historic gardens,0.00016548475561539854,0.0
45.571697,30.605886,international council on monuments and sites,0.00016548475561539854,0.0
-33.016457,-7.8873034,one water (water management),0.00016548475561539854,0.0
-47.748676,2.2745104,martian soil,0.00016548475561539854,0.0
-26.928776,-11.378048,offshore survey,0.00016548475561539854,0.0
-40.811916,-26.390331,environmental racism,0.00016548475561539854,0.0
41.19173,2.8436954,value at risk,0.00016548475561539854,0.0
33.701847,-49.92316,aircraft emergency frequency,0.00016548475561539854,0.0
14.2327175,27.541014,kernel methods,0.00016548475561539854,0.0
35.652935,-24.425735,pwn2own,0.00016548475561539854,0.0
27.142529,-50.114136,chief coastguard,0.00016548475561539854,0.0
-4.6814795,-65.588486,health information technology,0.00016548475561539854,0.0
3.8812954,-60.358658,community emergency response team,0.00016548475561539854,0.0
-5.999731,68.7816,mw dx,0.00016548475561539854,0.0
28.653347,-52.53442,pars robot,0.00016548475561539854,0.0
-3.605018,64.05328,waveguide filter,0.00016548475561539854,0.0
-7.3747773,60.21013,coupling (electronics),0.00016548475561539854,0.0
27.853205,-52.89525,cave rescue,0.00016548475561539854,0.0
-1.8886719,-63.513718,public readiness and emergency preparedness act,0.00016548475561539854,0.0
51.830486,30.682493,florence charter,0.00016548475561539854,0.0
3.0342126,-59.182632,fema photo library,0.00016548475561539854,0.0
33.317783,-50.346706,satellite emergency notification device,0.00016548475561539854,0.0
-3.1749408,-65.752365,title 42 appointment,0.00016548475561539854,0.0
33.24063,1.279054,international organization for standardization,0.00015439952969828618,0.0
29.824488,10.823746,megastructure,0.00015439952969828618,0.0
33.18388,-3.7371113,peren–clement index,0.00015439952969828618,0.0
14.4401865,-8.392371,total quality management,0.00015439952969828618,0.0
18.639854,23.81092,simpson's paradox,0.00015439952969828618,0.0
28.692001,-9.194114,ordered probit,0.000151982221037556,0.0
-15.23786,-34.768703,earth sheltering,0.000151982221037556,0.0
12.279375,-34.654884,informant,0.00025768654561801027,0.0
56.26535,1.6624951,foundation for advancing alcohol responsibility,0.00013286800040465303,0.0
33.33041,13.344655,search algorithm,0.00013286800040465303,0.0
28.884571,-35.306644,united states,0.00013286800040465303,0.0
53.809036,2.8985698,world conference on transport research society,0.00013286800040465303,0.0
-4.0548787,-4.662229,glossary of architecture,0.00013286800040465303,0.0
-19.242834,0.075087376,deep foundations institute,0.00013286800040465303,0.0
56.365505,2.5338156,traffic code in the united states,0.00014805123432523858,0.0
-2.4061403,48.15949,doppler effect,0.00014805123432523858,0.0
32.460163,-2.5755856,operational risk management,0.00014805123432523858,0.0
-18.526758,57.808846,impulse response,0.00014805123432523858,0.0
-18.708532,57.88192,bessel potential,0.00014805123432523858,0.0
-33.10946,25.91485,seafloor massive sulfide deposits,0.00014805123432523858,0.0
-12.153782,63.19592,plasma oscillation,0.00014805123432523858,0.0
-42.901054,8.492455,bioswale,0.00014805123432523858,0.0
-60.849117,-4.252327,metagenomics,0.00014805123432523858,0.0
9.628671,30.680058,earthquake sensitive,0.00014805123432523858,0.0
-37.469376,-29.956957,barbary coast trail,0.00014805123432523858,0.0
-9.201067,-13.288916,institute of forestry,0.00014805123432523858,0.0
-1.1392573,-2.3197286,nanostructure,0.00014805123432523858,0.0
-19.790264,-36.675148,stone sculpture,0.00014805123432523858,0.0
-70.427956,1.0476086,moisture analysis,0.00014805123432523858,0.0
-6.0285597,68.5894,near vertical incidence skywave,0.00014805123432523858,0.0
-34.186115,-26.443277,street reclamation,0.00015057920315950866,0.0
-56.340603,-2.5243268,soil ph,0.00015057920315950866,0.0
-24.431084,-30.628149,hempcrete,0.00015057920315950866,0.0
-57.972008,-2.9307573,soil quality,0.00015057920315950866,0.0
-54.34194,-8.248094,waste sorting,0.00015057920315950866,0.0
-68.455444,2.4816368,pore water pressure,0.001581635236728532,0.0
-3.9815912,2.831047,flexural modulus,0.000353767098424388,0.0
51.049927,-17.62696,show and display,0.00015057920315950866,0.0
57.15053,-8.85882,euro ncap,0.00015057920315950866,0.0
-18.113117,4.5412574,mass wasting,0.00015057920315950866,0.0
-2.6215184,55.168114,bateman transform,0.0002332143506162081,0.0
-0.21740007,48.96362,transverse wave,0.00015057920315950866,0.0
-26.635658,-11.81115,rheology,0.00015057920315950866,0.0
-4.901607,18.33384,damping ratio,0.00015057920315950866,0.0
45.206894,39.76522,kijong-dong,0.00015057920315950866,0.0
-12.389945,63.21039,heat-assisted magnetic recording,0.00015057920315950866,0.0
-33.797993,-5.058194,stream restoration,0.00015057920315950866,0.0
-3.8413231,49.075375,entropy-vorticity wave,0.00015057920315950866,0.0
-22.36478,-31.322254,rice-hull bagwall construction,0.00015057920315950866,0.0
-0.6981276,-2.338221,structural failure,0.00015057920315950866,0.0
18.613832,48.72215,christian symbolism,0.00015057920315950866,0.0
47.098835,38.88234,walmarting,0.00015057920315950866,0.0
-38.134438,-30.496296,suicide bridge,0.00015057920315950866,0.0
-28.108839,13.310973,groundwater,0.00015057920315950866,0.0
33.12815,-35.362442,professional services automation,0.00015057920315950866,0.0
-34.041435,-26.203382,land development,0.00015057920315950866,0.0
-33.746075,-25.524849,environmental design,0.00014326499175912642,0.0
20.200418,8.115997,environmental indicator,0.00014326499175912642,0.0
-3.911379,2.956846,impulse excitation technique,0.00014326499175912642,0.0
-9.913371,49.571613,ocean current,0.00014326499175912642,0.0
-52.729504,-29.410585,marina debris,0.0002394209049725874,0.0
0.040343307,-30.21381,new physical principles weapons,0.00014326499175912642,0.0
32.480217,-35.62721,service system,0.00014326499175912642,0.0
17.894094,-48.763996,humanitarian principles,0.00014326499175912642,0.0
5.7757883,1.9439577,metallurgical failure analysis,0.004797891579783064,0.0
0.35163447,30.235971,japanese nuclear weapon program,0.00012889292490271371,0.0
-15.211664,46.447132,orr–sommerfeld equation,0.00012020700965391487,0.0
-2.2608802,-64.7346,national oceanic and atmospheric administration commissioned officer corps,0.00014366937536106945,0.0
-0.24474506,-38.416714,the american civil defense association,0.00014366937536106945,0.0
9.43857,-0.43869126,maintenance testing,0.00014366937536106945,0.0
-28.45874,-17.357979,environmental restoration,0.00014366937536106945,0.0
-42.157307,38.008663,monastery,0.00014366937536106945,0.0
18.14073,-7.0654774,fault tree analysis,0.00014366937536106945,0.0
55.178787,-16.825512,plaque forming units,0.00014366937536106945,0.0
31.586134,-59.622356,para-sar,0.00014366937536106945,0.0
-5.3926487,68.4137,geomagnetic storm,0.00014366937536106945,0.0
-37.46396,-11.984699,joseph elkington,0.00011897788717408917,0.0
-25.293276,-30.564495,recycling timber,0.0001405056275064813,0.0
15.925095,-21.270992,triple planetary crisis,0.0001405056275064813,0.0
33.19219,-49.898235,automatic identification system,0.0001405056275064813,0.0
36.94365,12.323349,replication crisis,0.0001569101702103697,0.0
3.7783062,-33.857574,international luxembourg forum on preventing nuclear catastrophe,0.0001569101702103697,0.0
-3.9422233,-4.557171,glossary of prestressed concrete terms,0.0001569101702103697,0.0
44.12698,45.70463,robert a. heinlein,0.0001569101702103697,0.0
-3.6157897,4.64968,"controlled demolition, inc.",0.0001569101702103697,0.0
18.982243,49.00895,command at sea insignia,0.0001569101702103697,0.0
-3.8419366,3.1294236,shear strength,0.0001569101702103697,0.0
47.600834,-17.113474,contingency (philosophy),0.00015554267456986182,0.0
-22.626072,-31.429293,gabion,0.00015554267456986182,0.0
-39.659317,-12.473561,environmental impact statement,0.00015554267456986182,0.0
55.61521,-4.534609,skybrary,0.00015554267456986182,0.0
45.628677,30.592417,antiquarian,0.00015554267456986182,0.0
12.112579,15.574742,strategic foresight,0.00015554267456986182,0.0
17.742872,-48.575794,humanitarianism (raëlianism),0.00035036390073647886,0.0
-4.6959734,17.987082,packaging and labeling,0.00015321778672806275,0.0
19.650396,-37.27462,north american electric reliability corporation,0.00015321778672806275,0.0
-32.962406,-8.139334,bioretention,0.00015321778672806275,0.0
30.06174,-54.338867,sar dog,0.00015321778672806275,0.0
-27.993778,-11.209085,very large floating structure,0.00015321778672806275,0.0
3.92413,-27.444767,lists of nuclear disasters and radioactive incidents,0.00015321778672806275,0.0
17.951769,-8.482079,food safety,0.00015321778672806275,0.0
12.43349,16.010447,prediction,0.0005836168084747808,0.0
54.172676,-5.559827,airport security,0.0014824129633423644,0.0
3.3061752,-28.932606,the apollo affair,0.002686808974573564,0.0
-9.238578,7.8855977,matrix stiffness method,0.00015220104010210602,0.0
-5.987546,-8.384562,australasian society of engineers,0.00015220104010210602,0.0
-17.745262,50.154118,camassa–holm equation,0.00015220104010210602,0.0
9.598614,-0.29885298,nondestructive evaluation 4.0,0.00015220104010210602,0.0
51.858185,30.132866,barcelona charter,0.00015220104010210602,0.0
-7.937355,-9.753098,national transportation communications for intelligent transportation system protocol,0.00015220104010210602,0.0
-37.693714,3.6626742,plumbing drainage venting,0.00015220104010210602,0.0
-32.817234,2.7222214,water supply,0.00016651831425442735,0.0
33.085598,-49.567127,recco,0.00016651831425442735,0.0
17.499006,45.88699,anna balmer myers,0.00016651831425442735,0.0
55.52123,-4.2651954,sensory illusions in aviation,0.00016651831425442735,0.0
55.420532,-5.1962876,jacdec,0.00016651831425442735,0.0
52.48769,29.458086,materials science,0.00016651831425442735,0.0
-37.640648,-28.314425,san francisco redevelopment agency,0.00016651831425442735,0.0
4.326536,-60.46541,incident command system,0.00016651831425442735,0.0
19.667118,-51.462,not just tourists,0.00016651831425442735,0.0
-16.00289,-19.786509,seawater greenhouse,0.00016651831425442735,0.0
-69.901306,3.2510493,characterisation of pore space in soil,0.00016651831425442735,0.0
-67.75483,4.1060715,baitsss,0.00016651831425442735,0.0
-26.680273,-31.993225,geo-exchange,0.00016651831425442735,0.0
-47.104343,1.7726617,soil moisture velocity equation,0.00016651831425442735,0.0
50.606075,-17.998653,holger f. struer,0.00016651831425442735,0.0
5.807666,-24.401926,deep geological repository,0.00016651831425442735,0.0
-43.138744,8.232036,settling,0.00016651831425442735,0.0
-43.00148,8.143089,regolith,0.0005601977857227445,0.0
38.303482,-18.952028,privacy-enhancing technologies,0.00100099062038203,0.0
38.65828,-3.389365,social risk management,0.00025177025608111227,0.0
-35.825417,21.542923,pressure ridge (ice),0.00015475514261289024,0.0
-9.624106,5.40328,infinite element method,0.00015475514261289024,0.0
13.714384,28.356127,receiver operating characteristic,0.00015475514261289024,0.0
-25.842873,11.774764,fault breccia,0.00015475514261289024,0.0
-25.18772,-30.354694,renewable heat,0.00015475514261289024,0.0
0.4748979,-7.0420175,u.s. green building council,0.00015475514261289024,0.0
-1.4016407,58.881596,loudspeaker,0.002512014390659836,0.0
-22.30176,32.050682,tectonophysics,0.00015475514261289024,0.0
-34.863754,14.671165,planetary oceanography,0.00015475514261289024,0.0
-24.653286,30.235664,brewer–dobson circulation,0.00015475514261289024,0.0
-28.139132,12.353514,groundwater recharge,0.00015475514261289024,0.0
-22.28986,32.03727,glarus thrust,0.0012193926862060567,0.0
-68.03001,3.961461,time-domain reflectometer,0.00015475514261289024,0.0
51.197823,30.623608,athens charter (preservation),0.00015475514261289024,0.0
-7.067223,27.001507,probable maximum loss,0.00015475514261289024,0.0
-40.87821,-25.680605,locally unwanted land use,0.00015475514261289024,0.0
11.341101,-19.776354,johari window,0.00015475514261289024,0.0
33.560776,-49.259434,electric beacon,0.00015475514261289024,0.0
-43.057865,35.807243,rococo,0.00015475514261289024,0.0
10.988655,-19.92228,undecidable problem,0.00015475514261289024,0.0
0.086971104,-29.879904,iraq intelligence commission,0.00015475514261289024,0.0
12.369262,-34.885216,global initiative to combat nuclear terrorism,0.00014316947285110968,0.0
5.284974,-25.182138,passive nuclear safety,0.00014316947285110968,0.0
3.4441195,-28.715527,nuclear power phase-out,0.00014316947285110968,0.0
-28.78654,-17.390242,riparian zone restoration,0.00014316947285110968,0.0
3.0661154,-29.337599,world institute for nuclear security,0.0001426721449902345,0.0
22.541187,51.676643,red star belgrade,0.0001426721449902345,0.0
-54.39467,-8.266061,wikt:semicomposting,0.0001426721449902345,0.0
-59.084034,-10.396277,agricultural biodiversity,0.0001426721449902345,0.0
-56.066418,-7.6344523,agrogeology,0.0001426721449902345,0.0
-59.90552,-10.64817,environmental economics,0.0001426721449902345,0.0
-59.837456,-11.063405,community development,0.0001426721449902345,0.0
-24.1983,-31.193401,brownstone,0.0001426721449902345,0.0
-60.047474,-9.836308,greenhouse gas emissions from agriculture,0.0001426721449902345,0.0
15.140211,-59.907894,glossary of wildland fire terms,0.0001426721449902345,0.0
0.20273754,-52.907814,police 101,0.0001426721449902345,0.0
51.26235,30.463646,traditional trades,0.0001426721449902345,0.0
2.2574356,-58.394543,federal civil defense authority,0.0001426721449902345,0.0
-37.531204,-11.9773445,national irrigation congress,0.0001426721449902345,0.0
-3.8651247,-39.200592,ark two shelter,0.0001426721449902345,0.0
-32.978775,-8.050292,water heat recycling,0.0001426721449902345,0.0
-2.20656,-53.76163,information systems,0.00017083130692768572,0.0
-8.861218,70.68236,resonant inductive coupling,0.00017083130692768572,0.0
-8.493426,70.36974,self-focusing transducers,0.00017083130692768572,0.0
38.340652,-18.70402,information technology,0.000999658884200449,0.0
-25.49095,27.455038,absolute dating,0.0042900286320759285,0.0
12.824792,-50.212013,local emergency planning committee,0.0013463604824217883,0.0
35.661922,-14.19761,decision support system,0.001700714345144192,0.0
-26.88056,-11.443462,fluid mechanics,0.00014018022150952869,0.0
36.114388,-14.325001,threat (computer),0.0015411598744556091,0.0
27.981668,-1.9948313,alarp,0.00014018022150952869,0.0
20.080416,8.256447,environmental good,0.00014018022150952869,0.0
48.386765,42.017185,southern ukraine,0.00024371800147348626,0.0
-50.486423,-32.963215,packrat midden,0.0008606248965947058,0.0
44.89785,39.614075,legends of catherine the great,0.00014018022150952869,0.0
20.798334,5.2418456,health protection,0.00014018022150952869,0.0
33.39557,-35.311985,customer service representative,0.0011682170281349788,0.0
27.35183,-56.75885,beach jumpers,0.00014018022150952869,0.0
-25.145088,29.729353,syncline,0.0007155121396339416,0.0
-4.635881,-65.07741,supporting healthy marriage project,0.00024371800147348626,0.0
-8.643879,70.79818,physics of magnetic resonance imaging,0.0008543697492226131,0.0
35.20437,5.028195,fuel price risk management,0.00022780544744474933,0.0
57.840023,6.291446,walking audit,0.0005307040656566665,0.0
38.874447,32.68268,passive solar design,0.0014363647863026734,0.0
-4.994374,48.612152,pitch (music),0.0007951017369146864,0.0
18.21777,-9.594019,hygiene,0.0005698284984407592,0.0
-17.425367,62.874863,bioacoustics,0.0007095538868123319,0.0
56.506702,4.896747,road traffic safety,0.00013756011719002033,0.0
44.770325,39.31152,entropa,0.0010934917650144763,0.0
0.15383898,-6.574379,fire protection engineering,0.001144945077230108,0.0
58.14689,6.6750193,reported road casualties great britain,0.00011754130454695721,0.0
33.680595,-32.5985,the call centre,0.0008033000474766513,0.0
-25.745455,26.941101,timeline of natural history,0.0007249877260151296,0.0
-35.28944,6.325459,groundwater discharge,0.0014191924300708775,0.0
-2.6132193,30.401972,magnitude of completeness,0.0001245887646374547,0.0
-25.577911,27.087324,age of earth,0.0001245887646374547,0.0
42.049442,38.889008,folly fellowship,0.0007919648045916014,0.0
1.1869922,-10.954601,patent drawing,0.00013363984082584852,0.0
25.513115,0.5723911,risk matrix,0.00023317946522893266,0.0
-33.270584,-12.471576,foreign policy of china,0.00023317946522893266,0.0
28.691637,-9.117796,generalized linear model,0.00023317946522893266,0.0
-40.915306,-26.473919,collective action problem,0.00013363984082584852,0.0
-14.172347,-35.68881,kiva,0.00013363984082584852,0.0
15.855414,-59.467003,national fire danger rating system,0.00013363984082584852,0.0
-70.40931,1.0799034,viscous fingering,0.00013363984082584852,0.0
9.830122,32.52713,deep earth carbon degassing project,0.00022627783350001967,0.0
14.080519,27.508148,confusion matrix,0.0031983758511503783,0.0
-1.7260847,-53.767532,wireless lan,0.00040894491718193815,0.0
-18.944902,4.5043573,sea level rise,0.0005971571933670623,0.0
-60.698944,-4.2720876,agriculture science,0.0012929986302641764,0.0
-15.698347,49.255917,cross sea,0.0015553180674365199,0.0
45.341286,38.603657,russian imperialism,0.0001311202990678411,0.0
19.015848,-4.3706756,occupational medicine,0.0002202748990814713,0.0
-24.108168,30.505703,history of earth,0.0006237056301995386,0.0
-67.10058,4.102416,return loss,0.0001311202990678411,0.0
13.189182,27.492445,false discovery rate,0.00023738091602211816,0.0
27.283186,-56.70707,wooden boats of world war ii,0.000979358759405706,0.0
0.13321912,-45.338818,four-minute warning,0.0030155736947273066,0.0
0.76689804,47.551933,acoustic impedance,0.0009083955387014701,0.0
-33.04519,26.172752,petrological database of the ocean floor,0.0014614548744317818,0.0
28.831827,-4.298474,loss function,0.000969310444144354,0.0
-3.1481364,-65.70061,cadet nurse corps,0.0013087133433944346,0.0
9.159538,31.009167,earthquake light,0.0002621641199756848,0.0
-24.051994,13.548839,mountain formation,0.0009717845669854022,0.0
31.51476,-59.270313,central readiness regiment,0.0003840989471493748,0.0
3.2695718,-28.732391,atomic spies,0.0009438188969240756,0.0
2.726614,-28.94198,weapons of mass destruction,0.0018135503297219274,0.0
-67.688995,4.128003,capacitance probe,0.001278271962882865,0.0
-28.881433,9.633491,potential flow,0.0008114098380371206,0.0
-14.809993,19.954304,escape crew capsule,0.001690031145018442,0.0
-32.530773,12.672956,lithosphere,0.0021534246932113387,0.0
-38.635082,3.961676,drainage research,0.0009849596607576804,0.0
-60.714783,-10.360061,effects of climate change on agriculture,0.002485473817513864,0.0
-39.019653,-10.318943,infrastructure,0.0022568842989271897,0.0
12.950104,-50.423298,protective action criteria,0.0012449791285605969,0.0
-8.358141,-7.6350794,project management software,0.0010535418890562625,0.0
-38.256268,3.9892104,well drainage,0.00014512707306217013,0.0
-25.660925,11.954094,carbon sequestration,0.00014512707306217013,0.0
-15.368165,38.094746,magnetogravity wave,0.00014512707306217013,0.0
54.7444,-16.940077,reed-muench method,0.00014512707306217013,0.0
36.269585,-23.287807,wireless identity theft,0.00014512707306217013,0.0
-23.62774,14.613049,ground displacement,0.00015067203673320092,0.0
-11.262353,36.277325,guy–greenbrier earthquake swarm,0.00015067203673320092,0.0
55.02152,-16.682514,tcid50,0.00015067203673320092,0.0
49.97692,30.005785,redevelopment of norrmalm,0.00015067203673320092,0.0
48.519417,42.39163,great russia,0.00015067203673320092,0.0
-66.838615,0.520688,lift irrigation scheme,0.00015067203673320092,0.0
-20.504583,-6.2371087,petroleum geology,0.00016854700561622074,0.0
-20.375418,-6.24944,petroleum industry,0.00016854700561622074,0.0
-4.5364513,-65.20811,health professional,0.00016854700561622074,0.0
0.7082127,46.354362,musicology,0.00016854700561622074,0.0
-10.854205,5.508836,finite difference method,0.00016854700561622074,0.0
-59.22053,-10.602072,international volunteering,0.00016854700561622074,0.0
-67.75951,4.0900817,irrigation in viticulture,0.00016854700561622074,0.0
-50.122723,-28.495888,landfill mining,0.0001677336002923293,0.0
14.896857,-59.829315,firefighting,0.0001677336002923293,0.0
44.22439,45.350426,the grand seduction,0.0001677336002923293,0.0
56.460636,5.439724,michael h. belzer,0.0001677336002923293,0.0
17.83202,-8.390035,sanitation,0.00014428920357922013,0.0
39.04968,-3.1219103,cost engineering,0.00014428920357922013,0.0
-41.50094,-25.804943,luddite,0.00014404628977880582,0.0
44.714577,38.370888,plas brondanw,0.00014404628977880582,0.0
33.32321,1.4910645,supply chain management,0.00014404628977880582,0.0
5.1737514,1.9201877,forensic polymer engineering,0.00016884177510180853,0.0
-7.5504827,10.644285,quantum states,0.00016884177510180853,0.0
-0.55054194,5.298859,finite element analysis,0.00016884177510180853,0.0
15.903609,-59.443233,mcarthur forest fire danger index,0.00016884177510180853,0.0
11.867436,-2.9665394,reliability theory of aging and longevity,0.00016884177510180853,0.0
-3.666276,3.3454025,dynamic modulus,0.00016884177510180853,0.0
29.818388,9.853692,brittle power,0.00016884177510180853,0.0
5.3595867,-25.367363,nuclear criticality safety,0.00016884177510180853,0.0
-15.072044,58.868683,wave,0.00016884177510180853,0.0
49.04374,33.013954,western saloon,0.00016807913870537202,0.0
28.733372,-9.166931,separation (statistics),0.00016807913870537202,0.0
18.36186,-5.633228,structured what-if technique,0.00016807913870537202,0.0
41.5601,2.5593112,capital asset pricing model,0.00016807913870537202,0.0
12.771448,-35.148163,deradicalization,0.00016807913870537202,0.0
40.734264,2.5275123,risk attitude,0.0001508472573308572,0.0
13.317664,-8.049024,stochastic control,0.0001508472573308572,0.0
11.3269415,-20.346354,dunning–kruger effect,0.0001508472573308572,0.0
22.641418,49.08144,magic star,0.0001508472573308572,0.0
11.288882,-2.7789946,factor of safety,0.0001508472573308572,0.0
-25.037586,-30.918604,self-sufficient homes,0.0001508472573308572,0.0
43.726,46.156296,36 hours (1964 film),0.0001508472573308572,0.0
35.692947,3.7495306,preventive maintenance,0.0001508472573308572,0.0
-19.806698,-36.436897,architecture,0.0001508472573308572,0.0
55.30332,-5.019475,swiss cheese model,0.00016889964256504758,0.0
5.628598,-24.57523,yucca mountain nuclear waste repository,0.00016889964256504758,0.0
56.437893,-5.0331373,incident pit,0.00016889964256504758,0.0
37.67067,-19.012978,capability-based security,0.00016889964256504758,0.0
28.7106,-52.746746,international aeronautical and maritime search and rescue manual,0.00014695913279082608,0.0
-33.909386,-26.588667,superfund,0.00014695913279082608,0.0
-9.154008,-10.616033,structural awards,0.00014695913279082608,0.0
-30.477772,11.936282,petroleum seep,0.00024129411956612973,0.0
31.65382,-58.985332,combat search and rescue (turkish armed forces),0.00014695913279082608,0.0
10.895608,-20.062473,russell's teapot,0.00014695913279082608,0.0
17.485498,46.165245,german american,0.00016912094566671167,0.0
-15.5437355,-19.971611,forest farming,0.00016912094566671167,0.0
11.613831,28.775093,gold standard (test),0.00016912094566671167,0.0
11.960253,28.496988,statistical classification,0.00016912094566671167,0.0
-20.208216,0.8331104,civil engineer,0.00016912094566671167,0.0
59.066757,7.0020814,turning point (2009 american film),0.00014800515594143562,0.0
39.33679,-2.7854278,it risk management,0.00014800515594143562,0.0
-4.919129,20.32037,passive heave compensation,0.00014800515594143562,0.0
-7.153584,-9.153306,indian geotechnical society,0.00046513575364081006,0.0
2.153512,-58.345833,national disaster medical system ,0.00014800515594143562,0.0
16.660593,-21.576283,speculative evolution,0.00046430366496941986,0.0
-38.20078,-30.5823,golden gate bridge in popular culture,0.00014800515594143562,0.0
36.599655,-13.284031,risk management framework,0.00014800515594143562,0.0
28.943464,-0.33440942,acceptability,0.00014800515594143562,0.0
48.465675,42.17809,russian occupation of kherson oblast,0.00014800515594143562,0.0
6.029166,-47.202835,pacific disaster center,0.00015162789759152204,0.0
-14.430771,-20.846895,windbreak,0.00015162789759152204,0.0
32.87543,-1.7664143,international disaster and risk conference,0.00015162789759152204,0.0
44.828964,39.20196,subvertising,0.00015162789759152204,0.0
2.2418942,-54.956856,emergency management in american universities,0.00015162789759152204,0.0
-4.408661,-39.02047,nuclear war survival skills,0.00015162789759152204,0.0
26.536942,-2.5304112,reasonable person,0.00015162789759152204,0.0
32.740215,-1.9596863,iso 9000 family,0.0001543993576055002,0.0
-38.16046,-30.533653,the bridge (2006 documentary film),0.0001543993576055002,0.0
55.128838,-16.707937,the dose makes the poison,0.0001543993576055002,0.0
-19.2719,31.415094,geology of the alps,0.0001543993576055002,0.0
-1.8750626,-63.404564,united states deputy secretary of health and human services,0.0001543993576055002,0.0
-12.322752,63.234287,surface plasmon resonance microscopy,0.0001543993576055002,0.0
-6.1425233,-13.947665,association of american railroads,0.0001543993576055002,0.0
-17.54491,50.64507,wave turbulence,0.0001543993576055002,0.0
3.8635511,-60.32795,department of homeland security,0.0001543993576055002,0.0
-17.418562,62.93289,infrasound,0.0001543993576055002,0.0
-15.044787,58.87527,crest factor,0.0001543993576055002,0.0
13.770167,28.22472,family-wise error rate,0.0001543993576055002,0.0
-7.726058,-11.661513,site analysis,0.0001543993576055002,0.0
-42.87363,8.865266,rain dust,0.0001543993576055002,0.0
-2.5489933,55.301945,schrödinger equation,0.0001543993576055002,0.0
38.534966,5.958385,monte carlo simulation,0.0001543993576055002,0.0
-18.990644,4.618111,property law,0.0001543993576055002,0.0
-6.4016175,-11.993994,geographic information science,0.0001543993576055002,0.0
-10.051363,58.198166,lloyd espenschied,0.0001543993576055002,0.0
-10.940718,69.58522,induction cooker,0.0001543993576055002,0.0
-14.746358,19.94196,escape pod (podcast),0.0002543161331792309,0.0
-16.566504,49.639713,luke's variational principle,0.0001543993576055002,0.0
-18.645067,58.321632,green's identities,0.0001543993576055002,0.0
8.63027,32.761234,syzygy (astronomy),0.0001543993576055002,0.0
-7.2368045,-10.387826,fidic,0.00024873434438080384,0.0
-18.721317,58.05677,parametrix,0.0001543993576055002,0.0
56.25288,1.6448994,mothers against drunk driving,0.0001543993576055002,0.0
-16.66104,49.59221,boussinesq approximation (water waves),0.0001543993576055002,0.0
-4.140335,-4.7464576,principles and practice of engineering examination,0.0002513963113467246,0.0
14.8630705,-59.44463,united states air force fire protection,0.00024806944736121026,0.0
-10.165353,58.11304,high frequency,0.00014184844892291214,0.0
-18.888123,57.951588,correlation function (quantum field theory),0.00014184844892291214,0.0
-18.78623,-33.006386,hurricane-proof building,0.00012198956446736911,0.0
-17.573172,49.921375,trochoidal wave,0.0005452891653198692,0.0
-2.5013478,55.190346,laplace operator,0.0002316140145382264,0.0
-28.699442,-17.439833,restoration ecology,0.0005593765164677992,0.0
-2.5654476,54.641525,standing wave,0.0008843335054986893,0.0
-4.1913605,48.662235,echo (phenomenon),0.002213461648738122,0.0
0.76037616,-7.0861225,society of fire protection engineers,0.00045529198289108306,0.0
-17.9212,50.119896,cnoidal wave,0.0008443193501053354,0.0
-13.987375,-34.7773,dugout (shelter),0.00013695317815358408,0.0
-4.2246037,48.842255,structural acoustics,0.00013695317815358408,0.0
-37.92639,4.3323174,contour plowing,0.00013695317815358408,0.0
-5.2565055,-52.543056,surface weather observation,0.00021450926934960744,0.0
-27.710035,-30.422594,green architecture,0.00013695317815358408,0.0
-13.890061,-35.437885,souterrain,0.00013695317815358408,0.0
-14.530792,-35.19374,basement,0.0001290636538828497,0.0
-29.068544,-11.320355,land reclamation in monaco,0.00020565041925193618,0.0
-42.453438,38.41015,protestantism in germany,0.0001290636538828497,0.0
-20.607214,-34.49956,bahareque,0.0002340387582719973,0.0
-43.15662,8.315536,grain size,0.00014423053013939266,0.0
-25.122412,29.745346,anticline,0.00015787505332315332,0.0
2.4612076,-47.97388,warning system,0.00015787505332315332,0.0
-4.2004595,-4.808697,graduate aptitude test in engineering,0.00015787505332315332,0.0
-18.76524,2.9716215,compaction (geology),0.00015787505332315332,0.0
-2.1988075,-45.24113,wgu-20,0.00015787505332315332,0.0
37.088787,-6.188618,digital preservation coalition,0.00015787505332315332,0.0
12.223775,15.16364,kondratiev wave,0.00015787505332315332,0.0
-25.570654,27.266651,astronomical chronology,0.00015787505332315332,0.0
0.674693,-45.666542,b-fast,0.00026483114085627465,0.0
-52.364975,-29.268064,world cleanup day,0.00015787505332315332,0.0
-4.403464,48.236942,audio signal processing,0.00015787505332315332,0.0
-48.860435,-28.119751,landfill directive,0.00015787505332315332,0.0
44.751347,38.381546,popeye village,0.00027209924836047735,0.0
-33.699585,-5.1620393,aquifer storage and recovery,0.00015787505332315332,0.0
38.398834,31.342396,building materials,0.00015787505332315332,0.0
-27.479427,31.431353,angular momentum diagrams (quantum mechanics),0.00013732169028021315,0.0
1.1262892,-38.17757,dosimeter,0.003419531522792049,0.0
43.957954,45.889244,white bear (black mirror),0.00013732169028021315,0.0
33.955936,-2.9199238,project management professional,0.00013732169028021315,0.0
-38.70305,3.2993042,urban exploration,0.00015446954968072977,0.0
